muestra,t,M 5A,DUT 30A,
31,15711,81.764,388.867,
32,16235,80.344,398.082,
33,16759,80.486,399.401,
34,17282,80.454,403.526,
35,17804,77.989,396.356,
36,18328,78.716,403.708,
37,18853,80.374,406.515,
38,19375,83.555,375.139,
39,19897,80.679,395.806,
40,20421,78.854,398.701,
41,20948,77.866,404.700,
42,21470,78.094,408.002,
43,21994,77.377,407.460,
44,22518,79.533,405.941,
45,23042,77.271,402.043,
46,23566,80.022,399.599,
47,24088,78.020,406.731,
48,24613,81.412,392.711,
49,25136,80.129,393.430,
50,25660,77.454,402.133,
51,26184,79.453,392.878,
52,26708,81.007,391.915,
53,27230,78.894,398.843,
54,27754,80.434,395.198,
55,28278,81.552,394.657,
56,28801,81.099,395.598,
57,29324,81.116,404.113,
58,29847,82.214,397.876,
59,30373,81.135,396.349,
60,30899,78.799,401.380,
61,31423,79.379,397.040,
62,31946,79.676,406.960,
63,32471,78.847,399.047,
64,32993,80.067,398.346,
65,33517,77.832,395.805,
66,34042,81.867,396.336,
67,34565,80.593,400.798,
68,35089,78.995,401.257,
69,35613,80.355,395.938,
70,36136,83.219,392.982,
71,36658,76.962,401.191,
72,37182,79.152,407.791,
73,37706,81.175,401.282,
74,38229,82.500,388.418,
75,38751,80.884,396.040,
76,39275,79.085,394.657,
77,39799,79.209,402.525,
78,40323,80.279,401.740,
79,40849,80.359,400.248,
80,41373,81.040,387.571,
81,41896,81.829,390.702,
82,42420,80.965,394.848,
83,42942,79.805,399.742,
84,43467,78.514,403.466,
85,43990,80.393,392.763,
86,44514,79.857,397.528,
87,45037,79.110,395.148,
88,45561,81.902,398.297,
89,46085,77.796,408.878,
90,46607,79.638,390.060,
91,47131,81.886,393.012,
92,47654,80.873,398.057,
93,48178,81.006,399.187,
94,48700,79.469,404.635,
95,49225,78.838,401.593,
96,49750,77.512,407.557,
97,50272,77.923,411.653,
98,50798,78.030,403.080,
99,51323,79.135,402.190,
100,51845,81.068,393.895,
101,52368,81.494,393.283,
102,52891,78.762,403.471,
103,53416,80.802,404.383,
104,53938,77.863,405.367,
105,54462,79.233,401.601,
106,54986,80.135,399.525,
107,55509,80.854,396.879,
108,56033,81.345,395.614,
109,56555,82.815,383.327,
110,57079,81.039,391.722,
111,57602,80.914,400.566,
112,58126,79.470,403.088,
113,58648,79.384,392.377,
114,59173,82.731,390.579,
115,59697,81.923,394.665,
116,60223,79.920,393.631,
117,60748,81.941,398.396,
118,61273,80.883,398.173,
119,61795,81.359,398.661,
120,62319,82.829,388.968,
121,62844,82.285,383.838,
122,63366,82.251,404.016,
123,63890,79.716,394.698,
124,64414,81.933,401.167,
125,64938,81.012,399.549,
126,65461,82.323,400.780,
127,65984,82.548,253.217,
128,66507,79.321,225.442,
129,67032,81.382,226.592,
130,67555,81.079,224.975,
131,68077,78.967,227.019,
muestra,t,M 5A,DUT 30A,
2,526,81.694,225.005,
3,1051,82.158,270.794,
4,1576,81.254,620.969,
5,2099,82.259,624.209,
6,2623,80.657,610.412,
7,3146,80.265,533.476,
8,3669,80.061,585.592,
9,4192,78.067,394.449,
10,4715,81.580,387.732,
11,5240,82.238,391.789,
12,5762,80.615,390.145,
13,6284,81.126,392.302,
14,6810,81.055,404.384,
15,7332,79.962,405.953,
16,7856,80.477,404.692,
17,8380,80.619,393.063,
18,8904,82.652,396.460,
19,9426,81.995,394.121,
20,9950,81.691,398.024,
21,10474,81.495,394.840,
22,10997,81.537,389.841,
23,11519,80.752,402.643,
24,12044,81.009,399.396,
25,12569,82.391,395.655,
26,13091,81.595,388.714,
27,13613,81.675,413.243,
28,14137,79.104,396.725,
29,14662,78.724,400.166,
30,15185,79.771,398.214,
31,15707,80.678,396.987,
32,16231,79.679,403.015,
33,16754,78.691,400.533,
34,17276,78.467,398.884,
35,17800,81.172,393.948,
36,18324,81.202,400.240,
37,18848,81.465,395.580,
38,19370,80.670,394.321,
39,19894,81.518,393.414,
40,20418,83.672,385.095,
41,20942,80.178,398.973,
42,21464,78.360,404.415,
43,21990,77.285,407.380,
44,22515,84.358,394.657,
45,23037,83.281,395.240,
46,23561,81.407,391.739,
47,24085,77.360,407.218,
48,24608,79.365,399.932,
49,25132,80.762,394.315,
50,25654,82.082,399.916,
51,26180,76.934,397.720,
52,26703,80.022,390.457,
53,27226,81.129,400.741,
54,27751,79.569,402.359,
55,28276,76.074,407.549,
56,28799,78.871,400.536,
57,29323,77.905,402.133,
58,29846,78.883,400.987,
59,30371,80.697,393.915,
60,30894,83.587,391.115,
61,31417,76.208,407.049,
62,31944,80.355,388.968,
63,32467,82.830,383.919,
64,32989,77.906,402.536,
65,33513,81.440,399.549,
66,34036,82.686,396.297,
67,34560,81.355,394.657,
68,35082,79.773,398.677,
69,35607,79.281,407.903,
